function	W1_CLT_1_tags	W1_CLT_2_tags	W1_CLT_3_tags	W1_CLT_4_tags	W1_CLT_5_tags	W1_DSS_1_tags	W1_DSS_2_tags	W1_DSS_3_tags	W1_DSS_4_tags	W1_DSS_5_tags	W1_LbGP_1_tags	W1_LbGP_2_tags	W1_LbGP_3_tags	W1_LbGP_4_tags	W1_LbGP_5_tags	W2_CLT_1_tags	W2_CLT_2_tags	W2_CLT_3_tags	W2_CLT_4_tags	W2_CLT_5_tags	W2_DSS_1_tags	W2_DSS_2_tags	W2_DSS_3_tags	W2_DSS_4_tags	W2_DSS_5_tags	W2_LbGP_1_tags	W2_LbGP_2_tags	W2_LbGP_3_tags	W2_LbGP_4_tags	W2_LbGP_5_tags	W3_CLT_1_tags	W3_CLT_2_tags	W3_CLT_3_tags	W3_CLT_4_tags	W3_CLT_5_tags	W3_DSS_1_tags	W3_DSS_2_tags	W3_DSS_3_tags	W3_DSS_4_tags	W3_DSS_5_tags	W3_LbGP_1_tags	W3_LbGP_2_tags	W3_LbGP_3_tags	W3_LbGP_4_tags	W3_LbGP_5_tags
RXN-12480	2841.0	915.42	2135.08	3700.42	756.67	9599.75	18538.0	6248.67	20404.75	1230.42	6970.08	5912.42	17206.33	12076.75	18120.08	1950.5	968.0	3203.08	521.8299999999998	2397.75	12154.67	11721.58	13335.0	13959.08	3824.92	1772.25	2183.75	4060.58	1961.08	2515.75	979.17	397.25	3003.67	1468.0	2268.17	10207.75	782.25	333.17	582.08	17669.58	1648.58	3348.42	3260.83	4683.0	2707.5
RXN-12481	2660.67	41.67	220.33	2920.33	21.33	116.67	189.0	9055.33	905.0	1660.33	1751.0	136.0	671.0	1289.0	1251.33	2273.67	17.67	423.67	539.0	177.33	6094.67	6644.0	9187.0	5345.33	1267.67	61.33	594.67	59.33	66.0	46.0	141.33	938.33	146.67	90.33	113.33	72.0	82.67	73.33	69.67	104.67	110.67	256.33	729.67	2015.0	847.67
RXN-12490	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-12519	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
RXN-12521	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
RXN-12558	445.0	325.0	1604.0	4473.0	175.0	333.0	103.0	312.0	177.0	1277.0	300.0	2031.0	104.0	616.0	79.0	6625.0	45.0	9601.0	8641.0	10695.0	56.0	51.0	44.0	85.0	1846.0	1730.0	3574.0	1241.0	2694.0	1401.0	810.0	337.0	4706.0	132.0	2183.0	171.0	937.0	762.0	2698.0	170.0	1643.0	1077.0	3383.0	219.0	3106.0
RXN-12559	445.0	325.0	1604.0	4473.0	175.0	333.0	103.0	312.0	177.0	1277.0	300.0	2031.0	104.0	616.0	79.0	6625.0	45.0	9601.0	8641.0	10695.0	56.0	51.0	44.0	85.0	1846.0	1730.0	3574.0	1241.0	2694.0	1401.0	810.0	337.0	4706.0	132.0	2183.0	171.0	937.0	762.0	2698.0	170.0	1643.0	1077.0	3383.0	219.0	3106.0
RXN-12561	826.5	338.0	1816.0	5999.0	189.0	509.5	197.0	385.25	343.75	1284.75	421.75	2426.0	515.5	1157.75	435.0	7089.0	335.75	10306.5	8894.5	12134.25	62.75	60.0	60.75	91.25	1854.25	3278.5	4217.25	1265.5	2733.25	1411.75	1660.0	4495.5	4892.75	237.75	2214.5	188.75	1027.75	1604.0	2714.25	187.75	1868.0	1298.5	4135.25	1027.5	4020.5
RXN-12565	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-12570	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-12587	37066.34	68643.43	24326.07	32808.75	6440.0	25185.09	35319.0	29026.5	41762.25	11207.25	31904.91	18571.09	30810.66	32335.25	33613.07	48289.84	43934.84	40237.75	65605.16	44306.91	28310.18	35661.91	37477.5	34840.57	19000.43	27744.91	27889.59	28153.57	14373.91	29459.25	16616.5	40701.91	22140.18	28596.16	11337.5	24870.25	7982.09	21985.5	11296.25	25478.75	13939.25	9987.75	29281.0	19717.0	35258.84
RXN-12588	37066.34	68643.43	24326.07	32808.75	6440.0	25185.09	35319.0	29026.5	41762.25	11207.25	31904.91	18571.09	30810.66	32335.25	33613.07	48289.84	43934.84	40237.75	65605.16	44306.91	28310.18	35661.91	37477.5	34840.57	19000.43	27744.91	27889.59	28153.57	14373.91	29459.25	16616.5	40701.91	22140.18	28596.16	11337.5	24870.25	7982.09	21985.5	11296.25	25478.75	13939.25	9987.75	29281.0	19717.0	35258.84
RXN-12610	14072.34	2615.26	8727.49	24179.83	1955.33	14641.34	32552.5	34016.83	37863.5	9309.83	20716.08	17523.92	44620.83	30344.75	44603.74	23333.84	4604.84	25158.42	21576.58	27254.66	44454.01	43144.58	53392.0	45515.24	17808.010000000002	9677.66	13942.09	12789.49	10145.33	9457.0	5341.83	9784.16	16895.260000000002	4202.91	10670.33	25793.25	4043.59	3570.83	7827.92	41535.17	7549.17	10471.83	21496.17	15266.5	15785.59
RXN-12611	14072.34	2615.26	8727.49	24179.83	1955.33	14641.34	32552.5	34016.83	37863.5	9309.83	20716.08	17523.92	44620.83	30344.75	44603.74	23333.84	4604.84	25158.42	21576.58	27254.66	44454.01	43144.58	53392.0	45515.24	17808.010000000002	9677.66	13942.09	12789.49	10145.33	9457.0	5341.83	9784.16	16895.260000000002	4202.91	10670.33	25793.25	4043.59	3570.83	7827.92	41535.17	7549.17	10471.83	21496.17	15266.5	15785.59
RXN-12618	2464.5	275.67	970.33	2247.67	208.67	7588.5	11929.0	840.9200000000002	12474.75	831.42	5051.08	4134.67	8859.83	6494.75	8794.33	1737.0	2722.75	4170.83	2287.83	4145.25	3425.42	4169.33	4617.75	5789.58	2869.92	3682.5	1604.25	741.83	868.58	680.75	1469.67	6423.5	1142.42	801.75	1497.17	5047.75	439.75	1226.67	1066.58	5671.08	675.3299999999998	1066.17	6711.58	1381.5	2371.5
RXN-12623	284.5	115.75	168.0	536.0	95.0	2836.0	9917.5	5824.25	11347.25	1108.25	5495.5	3444.75	13893.0	8840.5	14228.25	195.5	134.75	255.75	250.75	415.25	11985.25	10872.75	12832.25	12616.5	3626.25	1102.0	624.0	3852.5	497.25	2296.75	143.5	143.5	402.5	278.5	673.5	9958.0	201.0	137.5	435.5	17587.25	382.0	255.5	391.25	527.0	482.75
RXN-12624	284.5	115.75	168.0	536.0	95.0	2836.0	9917.5	5824.25	11347.25	1108.25	5495.5	3444.75	13893.0	8840.5	14228.25	195.5	134.75	255.75	250.75	415.25	11985.25	10872.75	12832.25	12616.5	3626.25	1102.0	624.0	3852.5	497.25	2296.75	143.5	143.5	402.5	278.5	673.5	9958.0	201.0	137.5	435.5	17587.25	382.0	255.5	391.25	527.0	482.75
RXN-12625	37244.53	4148.450000000002	12531.3	45730.64	3243.64	20658.03	53544.5	108732.89	66596.25	21960.89	43570.83	22991.42	76650.33	55955.5	81437.55	35929.53	6120.780000000002	18705.11	17360.08	17691.22	111071.95	111395.08	143360.25	108124.8	32133.95	9096.97	17721.03	19717.8	11515.58	13008.75	6614.14	12631.47	19013.2	7509.47	13764.14	46308.0	5101.03	3113.140000000001	6744.86	77322.61	9724.36	17645.14	28971.61	37694.0	23099.78
RXN-12626	37244.53	4148.450000000002	12531.3	45730.64	3243.64	20658.03	53544.5	108732.89	66596.25	21960.89	43570.83	22991.42	76650.33	55955.5	81437.55	35929.53	6120.780000000002	18705.11	17360.08	17691.22	111071.95	111395.08	143360.25	108124.8	32133.95	9096.97	17721.03	19717.8	11515.58	13008.75	6614.14	12631.47	19013.2	7509.47	13764.14	46308.0	5101.03	3113.140000000001	6744.86	77322.61	9724.36	17645.14	28971.61	37694.0	23099.78
RXN-12634	86487.67	201170.37	53499.63000000001	43495.03	16146.03	90762.67	105955.0	23219.53	118762.5	11209.53	70889.8	38421.7	56082.3	71248.5	63498.63000000001	75760.67	128015.17	53608.97	122961.3	56195.83	15318.87	40631.3	25406.5	40018.13000000001	22964.87	72935.33	49300.17	62805.63000000001	15806.8	70325.5	42567.03	127975.33	18912.870000000006	79699.83	7923.03	38164.5	13936.17	61611.03	9307.47	16348.47	23738.97	10139.03	44472.47	36000.0	70824.67
RXN-12705	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-12710	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-12720	6198.34	566.1800000000002	969.32	7206.0	418.0	19395.34	37423.0	30542.5	42572.5	5684.5	17413.66	12044.84	35692.66	26667.0	38689.82	5070.34	512.84	6877.5	1718.16	4651.16	36451.18	36674.16	44988.5	38558.32	10131.18	3602.66	2971.34	8166.32	1407.16	5075.5	585.0	2183.66	1121.6799999999996	761.66	1595.0	20276.0	625.34	455.0	1031.0	35480.5	1014.0	1043.0	2260.5	5100.0	2674.84
RXN-12726	24915.67	45838.51	15464.74	17429.42	4449.67	22473.92	33646.5	21062.17	38694.75	6613.42	24855.66	15503.84	34990.16	28635.0	35285.99	25760.67	30304.17	19121.33	35707.41	20040.58	26684.01	30582.66	32444.0	31520.49	14028.76	17676.08	15821.67	20761.24	7898.91	20522.25	10496.67	26021.58	11326.26	19632.58	6637.17	21518.5	4761.67	13869.67	5430.83	24621.58	8335.58	6881.42	18773.33	13803.5	21306.42
RXN-12729	30685.84	46968.17999999999	19296.82	28338.5	5284.0	25334.34	43698.0	33559.25	50664.25	10417.25	31872.91	19027.84	43326.16	37118.25	46231.82	36513.34	31202.09	29539.0	45316.16	31542.41	40134.43	44396.16	49942.75	46011.07	19391.43	20457.66	21740.09	24282.32	12364.41	23049.25	12393.0	27648.66	19107.43	21266.41	11125.5	31801.25	6476.59	14981.0	8687.75	42445.25	11625.5	11492.0	26081.25	20645.5	27854.84
RXN-12730	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
RXN-12750	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-12752	6328.17	1295.09	4171.41	12619.75	967.0	10225.92	18924.0	15689.25	21653.5	4175.5	9142.83	8474.42	18392.83	14523.5	19806.41	11313.17	1321.42	13933.25	9955.33	14709.33	18312.09	18425.58	22582.75	19395.66	6946.84	5112.08	6995.67	5385.41	4760.33	3973.5	2780.5	5831.08	8043.09	1796.08	4596.0	10468.5	1892.67	2010.5	3366.0	17962.0	3627.25	4903.25	8125.75	7725.5	7575.67
RXN-12886	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
RXN-12894	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
RXN-12895	154.0	125.67	96.33	146.67	92.67	6745.0	8605.0	391.67	9034.0	73.67	1460.33	2441.67	3282.33	3204.0	3865.33	66.0	104.0	2759.33	69.33	1733.0	145.67	820.33	475.0	1317.33	171.67	638.0	267.0	171.33	140.33	195.0	7.67	10.0	11.67	12.0	10.67	108.0	29.0	16.67	10.33	48.33	14.33	9.67	9.33	8.0	7.0
RXN-12898	1929.0	137.0	662.0	575.0	102.0	667.0	3230.0	376.0	3274.0	750.0	3469.0	1298.0	5166.0	2749.0	4573.0	1207.0	2328.0	706.0	1965.0	973.0	3273.0	3340.0	4126.0	4466.0	2690.0	1496.0	694.0	546.0	689.0	475.0	612.0	2255.0	944.0	684.0	1455.0	4922.0	320.0	368.0	1040.0	5605.0	436.0	835.0	5950.0	565.0	1450.0
RXN-12908	890.0	650.0	3208.0	8946.0	350.0	666.0	206.0	624.0	354.0	2554.0	600.0	4062.0	208.0	1232.0	158.0	13250.0	90.0	19202.0	17282.0	21390.0	112.0	102.0	88.0	170.0	3692.0	3460.0	7148.0	2482.0	5388.0	2802.0	1620.0	674.0	9412.0	264.0	4366.0	342.0	1874.0	1524.0	5396.0	340.0	3286.0	2154.0	6766.0	438.0	6212.0
RXN-12977	284.5	115.75	168.0	536.0	95.0	2836.0	9917.5	5824.25	11347.25	1108.25	5495.5	3444.75	13893.0	8840.5	14228.25	195.5	134.75	255.75	250.75	415.25	11985.25	10872.75	12832.25	12616.5	3626.25	1102.0	624.0	3852.5	497.25	2296.75	143.5	143.5	402.5	278.5	673.5	9958.0	201.0	137.5	435.5	17587.25	382.0	255.5	391.25	527.0	482.75
RXN-12978	16660.5	3483.67	10632.58	18116.92	2762.67	21146.25	61344.5	25602.92	67766.5	8929.17	37661.08	23521.67	79715.33	50274.75	79228.83	17368.0	12187.75	16771.33	18178.58	18729.5	61305.92	57807.83	68435.25	69808.08	27363.67	12856.75	12991.25	19116.58	11549.83	12755.0	6323.67	10672.25	17872.17	7526.5	15459.67	60224.25	4706.75	3337.67	9019.08	93089.33	8686.08	14698.42	37338.08	17039.0	17497.25
RXN-13008	30152.84	47299.01	22552.74	40693.08	5282.33	23026.09	45571.5	42695.58	54135.0	15532.33	37459.08	28606.67	60992.33	47406.75	61800.49	55323.34	30958.09	56406.67	71496.08	63534.66	56834.26	58364.83	67013.25	61127.74	29769.51	27771.91	32336.59	33342.740000000005	19634.33	30581.5	15007.33	32743.41	31277.01	20901.66	16850.33	42100.25	9056.09	18091.33	17169.42	60550.17	15992.92	12168.58	34560.42	18549.0	36451.09
RXN-13037	5028.17	420.09	1146.66	4178.0	311.0	10364.67	21941.5	15647.25	24560.25	3592.25	12175.83	7320.42	23012.33	16082.5	23917.91	3742.17	2584.42	4144.75	2824.08	3298.58	21498.59	21677.08	26620.25	23745.16	7755.59	3297.33	2179.67	4629.16	1392.58	3012.75	904.5	3346.83	1504.84	1064.83	2252.5	15060.0	632.6700000000002	595.5	1555.5	23345.25	943.0	1356.5	7080.25	3115.0	2787.42
RXN-13039	13742.67	23084.09	7607.41	8645.75	2409.0	11912.42	20084.0	16243.0	23434.75	3552.75	13841.08	6636.42	18770.33	16297.75	20572.41	10796.17	14246.67	4462.75	12907.83	3870.08	18371.34	20472.58	22856.0	20684.41	6500.59	6976.58	6627.42	10614.91	3124.08	9880.75	4655.5	10280.58	4282.34	10106.33	2636.5	13259.75	2095.92	6123.5	1117.75	18241.25	3839.25	4140.75	6306.5	9417.0	9639.17
RXN-13142	6328.17	1295.09	4171.41	12619.75	967.0	10225.92	18924.0	15689.25	21653.5	4175.5	9142.83	8474.42	18392.83	14523.5	19806.41	11313.17	1321.42	13933.25	9955.33	14709.33	18312.09	18425.58	22582.75	19395.66	6946.84	5112.08	6995.67	5385.41	4760.33	3973.5	2780.5	5831.08	8043.09	1796.08	4596.0	10468.5	1892.67	2010.5	3366.0	17962.0	3627.25	4903.25	8125.75	7725.5	7575.67
RXN-13158	8257.17	1432.09	4833.41	13194.75	1069.0	10892.92	22154.0	16065.25	24927.5	4925.5	12611.83	9772.42	23558.83	17272.5	24379.41	12520.17	3649.42	14639.25	11920.33	15682.33	21585.09	21765.58	26708.75	23861.66	9636.84	6608.08	7689.67	5931.41	5449.33	4448.5	3392.5	8086.08	8987.09	2480.08	6051.0	15390.5	2212.67	2378.5	4406.0	23567.0	4063.25	5738.25	14075.75	8290.5	9025.67
RXN-13162	2660.67	41.67	220.33	2920.33	21.33	116.67	189.0	9055.33	905.0	1660.33	1751.0	136.0	671.0	1289.0	1251.33	2273.67	17.67	423.67	539.0	177.33	6094.67	6644.0	9187.0	5345.33	1267.67	61.33	594.67	59.33	66.0	46.0	141.33	938.33	146.67	90.33	113.33	72.0	82.67	73.33	69.67	104.67	110.67	256.33	729.67	2015.0	847.67
RXN-13163	20372.34	3138.18	10990.82	27539.5	2342.0	23119.84	50768.0	32882.5	56403.0	11351.0	32161.66	22140.84	57449.66	40043.0	57904.82	27454.34	11954.84	30690.5	27770.66	33310.66	49716.18	50211.16	61669.5	56655.32	24653.68	16208.16	16767.34	12954.82	12276.66	9847.0	8009.0	20682.16	19862.18	6328.16	15012.0	40625.0	5065.34	5493.0	10892.0	58344.0	8998.5	13146.5	40051.5	17711.0	20951.34
RXN-13179	5501.67	957.09	2355.41	6620.75	778.0	9716.42	18727.0	15304.0	21309.75	2890.75	8721.08	6048.42	17877.33	13365.75	19371.41	4224.17	985.67	3626.75	1060.83	2575.08	18249.34	18365.58	22522.0	19304.41	5092.59	1833.58	2778.42	4119.91	2027.08	2561.75	1120.5	1335.58	3150.34	1558.33	2381.5	10279.75	864.9200000000002	406.5	651.75	17774.25	1759.25	3604.75	3990.5	6698.0	3555.17
RXN-13181	8214.67	1835.17	4545.83	10331.83	1557.33	9378.17	21443.0	42587.33	27512.5	6295.83	17118.5	23987.5	79423.0	37390.5	66874.83	6286.67	1975.67	1717.17	1634.0	1788.83	67786.67	58708.5	71645.0	59280.83	19808.17	3481.83	5764.17	21185.83	4629.5	14613.5	2296.33	1996.83	6638.67	3358.33	5152.33	20751.5	2053.17	1030.33	1873.17	35925.17	4163.17	7425.83	7682.67	11901.0	7094.67
RXN-13182	8214.67	1835.17	4545.83	10331.83	1557.33	9378.17	21443.0	42587.33	27512.5	6295.83	17118.5	23987.5	79423.0	37390.5	66874.83	6286.67	1975.67	1717.17	1634.0	1788.83	67786.67	58708.5	71645.0	59280.83	19808.17	3481.83	5764.17	21185.83	4629.5	14613.5	2296.33	1996.83	6638.67	3358.33	5152.33	20751.5	2053.17	1030.33	1873.17	35925.17	4163.17	7425.83	7682.67	11901.0	7094.67
RXN-13198	32958.17	68188.51	21971.74	21903.42	6172.67	22434.42	25268.5	19142.92	29966.0	7726.67	25201.91	16396.84	28045.66	25095.25	26620.99	38328.67	43213.42	28647.83	55714.91	30211.33	19579.26	25641.66	24565.25	23944.24	15052.51	22042.58	22144.42	26288.74	11268.66	28175.5	13874.67	31037.08	16638.510000000002	27972.83	8435.67	14753.75	6695.92	19409.67	8225.58	7725.83	11549.58	8078.92	23385.08	15473.0	29204.92
RXN-13202	38789.01	48274.6	24033.9	41386.58	6260.33	29482.26	57247.0	49232.83	66557.75	15269.08	43024.41	26358.59	63602.66	51186.75	66745.9	48967.51	34747.509999999995	41418.92	57167.16	45491.74	61573.85	65341.41	76176.5	68555.4	28856.6	26427.74	29162.76	30042.4	17673.41	27302.75	15777.83	35724.740000000005	28082.85	23734.49	17165.83	47083.75	8660.26	17342.83	13083.42	65963.92	15674.42	17220.58	40147.67	28928.0	36873.51
RXN-13266	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
RXN-13267	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
RXN-13268	2814.67	167.34	316.66	3067.0	114.0	6861.67	8794.0	9447.0	9939.0	1734.0	3211.33	2577.67	3953.33	4493.0	5116.66	2339.67	121.67	3183.0	608.33	1910.33	6240.34	7464.33	9662.0	6662.66	1439.34	699.33	861.67	230.66000000000003	206.33	241.0	149.0	948.33	158.33999999999997	102.33	124.0	180.0	111.67	90.0	80.0	153.0	125.0	266.0	739.0	2023.0	854.67
RXN-13290	16660.5	3483.67	10632.58	18116.92	2762.67	21146.25	61344.5	25602.92	67766.5	8929.17	37661.08	23521.67	79715.33	50274.75	79228.83	17368.0	12187.75	16771.33	18178.58	18729.5	61305.92	57807.83	68435.25	69808.08	27363.67	12856.75	12991.25	19116.58	11549.83	12755.0	6323.67	10672.25	17872.17	7526.5	15459.67	60224.25	4706.75	3337.67	9019.08	93089.33	8686.08	14698.42	37338.08	17039.0	17497.25
RXN-13313	5074.17	582.4300000000002	1202.3200000000004	3973.34	427.34	21462.67	29407.5	13333.59	31764.25	2921.59	10144.49	10872.76	22046.99	15944.5	22059.57	3709.17	2686.42	9458.41	2735.74	6384.58	14513.93	16227.74	19330.25	17344.82	5876.93	3615.33	2256.67	2787.82	1291.24	2346.75	802.84	3258.83	1189.18	854.8299999999998	1665.84	5378.0	547.6700000000002	531.84	1223.16	5926.91	687.6600000000002	1181.84	6763.91	2671.0	2424.42
RXN-13323	2660.67	41.67	220.33	2920.33	21.33	116.67	189.0	9055.33	905.0	1660.33	1751.0	136.0	671.0	1289.0	1251.33	2273.67	17.67	423.67	539.0	177.33	6094.67	6644.0	9187.0	5345.33	1267.67	61.33	594.67	59.33	66.0	46.0	141.33	938.33	146.67	90.33	113.33	72.0	82.67	73.33	69.67	104.67	110.67	256.33	729.67	2015.0	847.67
RXN-13403	3795.17	631.01	2228.99	9212.67	395.67	14116.17	17596.0	10223.92	19316.75	3092.42	5093.41	7445.34	7751.16	8854.75	9416.99	9494.67	561.4200000000002	16248.83	9572.16	15777.58	6448.76	8344.66	10197.75	8071.24	3465.26	4615.83	5345.92	1667.49	3079.91	1847.75	1816.67	5453.83	5062.76	352.08	2349.17	476.75	1168.42	1710.67	2804.58	389.08	2007.33	1574.17	4883.58	3058.5	4882.17
RXN-13418	308.0	251.34	192.66	293.34	185.34	13490.0	17210.0	783.34	18068.0	147.34	2920.66	4883.34	6564.66	6408.0	7730.66	132.0	208.0	5518.66	138.66	3466.0	291.34	1640.66	950.0	2634.66	343.34	1276.0	534.0	342.66	280.66	390.0	15.34	20.0	23.34	24.0	21.34	216.0	58.0	33.34	20.66	96.66	28.66	19.34	18.66	16.0	14.0
RXN-13449	381.5	13.0	212.0	1526.0	14.0	176.5	94.0	73.25	166.75	7.75	121.75	395.0	411.5	541.75	356.0	464.0	290.75	705.5	253.5	1439.25	6.75	9.0	16.75	6.25	8.25	1548.5	643.25	24.5	39.25	10.75	850.0	4158.5	186.75	105.75	31.5	17.75	90.75	842.0	16.25	17.75	225.0	221.5	752.25	808.5	914.5
RXN-13482	5570.17	642.34	2794.66	9641.0	405.0	8038.17	12221.0	10208.25	13556.75	3768.75	7102.08	6301.67	9634.83	8399.75	10124.66	10635.67	2785.42	14195.5	11467.83	15017.58	9576.09	10864.33	13848.75	11219.91	5983.59	5473.83	5772.92	2042.16	3628.58	2127.75	2421.0	7698.83	5995.09	1024.08	3793.5	5290.75	1459.42	2062.0	3834.25	5945.75	2429.0	2399.5	10824.25	3615.5	6325.17
RXN-13585	1929.0	137.0	662.0	575.0	102.0	667.0	3230.0	376.0	3274.0	750.0	3469.0	1298.0	5166.0	2749.0	4573.0	1207.0	2328.0	706.0	1965.0	973.0	3273.0	3340.0	4126.0	4466.0	2690.0	1496.0	694.0	546.0	689.0	475.0	612.0	2255.0	944.0	684.0	1455.0	4922.0	320.0	368.0	1040.0	5605.0	436.0	835.0	5950.0	565.0	1450.0
RXN-13589	2191.0	226.0	799.0	1073.0	171.0	3059.0	12974.0	3473.0	14138.0	1568.0	8421.0	2629.0	12696.0	9295.0	14162.0	1372.0	2434.0	911.0	2192.0	1353.0	10549.0	10430.0	12366.0	13501.0	4912.0	2454.0	1151.0	2730.0	1071.0	1531.0	729.0	2363.0	1283.0	918.0	2063.0	14820.0	463.0	465.0	1393.0	23120.0	720.0	1029.0	6285.0	1025.0	1827.0
RXN-13600	22962.67	6438.84	18100.91	38529.25	5204.0	29019.42	79145.5	59325.0	91504.75	13263.75	44131.83	37671.17	121129.83	75259.5	119331.66	29336.67	6636.67	26349.0	21382.58	29498.58	104549.84	95232.33	113563.5	106075.66	34925.09	14079.58	22571.17	34967.41	18724.58	23021.25	9499.0	8598.08	30891.59	10797.58	20520.5	71418.0	7523.17	4793.0	9742.0	124076.25	15369.75	26197.25	31186.5	36195.5	27201.92
RXN-13602	22962.67	6438.84	18100.91	38529.25	5204.0	29019.42	79145.5	59325.0	91504.75	13263.75	44131.83	37671.17	121129.83	75259.5	119331.66	29336.67	6636.67	26349.0	21382.58	29498.58	104549.84	95232.33	113563.5	106075.66	34925.09	14079.58	22571.17	34967.41	18724.58	23021.25	9499.0	8598.08	30891.59	10797.58	20520.5	71418.0	7523.17	4793.0	9742.0	124076.25	15369.75	26197.25	31186.5	36195.5	27201.92
